E.coli./09.fa.txt_orf00002 Synechocystis./18.fa.txt_orf01331_rev
E.coli./09.fa.txt_orf00470 Synechocystis./18.fa.txt_orf05223_rev
E.coli./09.fa.txt_orf00471 Synechocystis./18.fa.txt_orf00282_rev
E.coli./09.fa.txt_orf00472 Synechocystis./18.fa.txt_orf00039
E.coli./09.fa.txt_orf00474 Synechocystis./18.fa.txt_orf01958
E.coli./09.fa.txt_orf00475 Synechocystis./18.fa.txt_orf01597
E.coli./09.fa.txt_orf00477 Synechocystis./18.fa.txt_orf01648
E.coli./09.fa.txt_orf00478 Synechocystis./18.fa.txt_orf04980
E.coli./09.fa.txt_orf00480 Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf00481 Synechocystis./18.fa.txt_orf00181_rev
E.coli./09.fa.txt_orf00482_rev Synechocystis./18.fa.txt_orf04194_rev
E.coli./09.fa.txt_orf00483 Synechocystis./18.fa.txt_orf03018_rev
E.coli./09.fa.txt_orf00484 Synechocystis./18.fa.txt_orf02189
E.coli./09.fa.txt_orf00485_rev Synechocystis./18.fa.txt_orf02523
E.coli./09.fa.txt_orf00486 Synechocystis./18.fa.txt_orf04130
E.coli./09.fa.txt_orf00487 Synechocystis./18.fa.txt_orf04971_rev
E.coli./09.fa.txt_orf00489 Synechocystis./18.fa.txt_orf05009
E.coli./09.fa.txt_orf00492 Synechocystis./18.fa.txt_orf02725_rev
E.coli./09.fa.txt_orf00493_rev Synechocystis./18.fa.txt_orf02634_rev
E.coli./09.fa.txt_orf00494 Synechocystis./18.fa.txt_orf00352_rev
E.coli./09.fa.txt_orf00495 Synechocystis./18.fa.txt_orf05223_rev
E.coli./09.fa.txt_orf00496_rev Synechocystis./18.fa.txt_orf00793
E.coli./09.fa.txt_orf00497 Synechocystis./18.fa.txt_orf01973_rev
E.coli./09.fa.txt_orf00499 Synechocystis./18.fa.txt_orf03274
E.coli./09.fa.txt_orf00500 Synechocystis./18.fa.txt_orf01618
E.coli./09.fa.txt_orf00502_rev Synechocystis./18.fa.txt_orf01971_rev
E.coli./09.fa.txt_orf00503_rev Synechocystis./18.fa.txt_orf05044_rev
E.coli./09.fa.txt_orf00505_rev Synechocystis./18.fa.txt_orf04238
E.coli./09.fa.txt_orf00507_rev Synechocystis./18.fa.txt_orf01600_rev
E.coli./09.fa.txt_orf00508_rev Synechocystis./18.fa.txt_orf00810
E.coli./09.fa.txt_orf00510 Synechocystis./18.fa.txt_orf03674_rev
E.coli./09.fa.txt_orf00511 Synechocystis./18.fa.txt_orf00205_rev
E.coli./09.fa.txt_orf00512 Synechocystis./18.fa.txt_orf05220
E.coli./09.fa.txt_orf00513 Synechocystis./18.fa.txt_orf04383
E.coli./09.fa.txt_orf00515 Synechocystis./18.fa.txt_orf02352
E.coli./09.fa.txt_orf00517 Synechocystis./18.fa.txt_orf01633_rev
E.coli./09.fa.txt_orf00519 Synechocystis./18.fa.txt_orf02586_rev
E.coli./09.fa.txt_orf00520 Synechocystis./18.fa.txt_orf04051
E.coli./09.fa.txt_orf00522_rev Synechocystis./18.fa.txt_orf00167_rev
E.coli./09.fa.txt_orf00524_rev Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf00525_rev Synechocystis./18.fa.txt_orf03764
E.coli./09.fa.txt_orf00526_rev Synechocystis./18.fa.txt_orf01519_rev
E.coli./09.fa.txt_orf00527_rev Synechocystis./18.fa.txt_orf04304
E.coli./09.fa.txt_orf00528_rev Synechocystis./18.fa.txt_orf04462_rev
E.coli./09.fa.txt_orf00529_rev Synechocystis./18.fa.txt_orf03795_rev
E.coli./09.fa.txt_orf00531 Synechocystis./18.fa.txt_orf04791
E.coli./09.fa.txt_orf00533 Synechocystis./18.fa.txt_orf04884_rev
E.coli./09.fa.txt_orf00534 Synechocystis./18.fa.txt_orf04886_rev
E.coli./09.fa.txt_orf00535 Synechocystis./18.fa.txt_orf01767
E.coli./09.fa.txt_orf00537_rev Synechocystis./18.fa.txt_orf04210
E.coli./09.fa.txt_orf00538_rev Synechocystis./18.fa.txt_orf04674_rev
E.coli./09.fa.txt_orf00539 Synechocystis./18.fa.txt_orf02704_rev
E.coli./09.fa.txt_orf00541 Synechocystis./18.fa.txt_orf01745
E.coli./09.fa.txt_orf00542_rev Synechocystis./18.fa.txt_orf02871
E.coli./09.fa.txt_orf00544 Synechocystis./18.fa.txt_orf03886_rev
E.coli./09.fa.txt_orf00545 Synechocystis./18.fa.txt_orf04960
E.coli./09.fa.txt_orf00546 Synechocystis./18.fa.txt_orf04132_rev
E.coli./09.fa.txt_orf00547_rev Synechocystis./18.fa.txt_orf02640_rev
E.coli./09.fa.txt_orf00549 Synechocystis./18.fa.txt_orf03374_rev
E.coli./09.fa.txt_orf00550_rev Synechocystis./18.fa.txt_orf04377
E.coli./09.fa.txt_orf00551 Synechocystis./18.fa.txt_orf00386
E.coli./09.fa.txt_orf00553 Synechocystis./18.fa.txt_orf05270_rev
E.coli./09.fa.txt_orf00554 Synechocystis./18.fa.txt_orf02902_rev
E.coli./09.fa.txt_orf00556 Synechocystis./18.fa.txt_orf01559_rev
E.coli./09.fa.txt_orf00557 Synechocystis./18.fa.txt_orf05134
E.coli./09.fa.txt_orf00559_rev Synechocystis./18.fa.txt_orf01326_rev
E.coli./09.fa.txt_orf00560 Synechocystis./18.fa.txt_orf01399
E.coli./09.fa.txt_orf00561 Synechocystis./18.fa.txt_orf03351
E.coli./09.fa.txt_orf00562 Synechocystis./18.fa.txt_orf00544_rev
E.coli./09.fa.txt_orf00564 Synechocystis./18.fa.txt_orf01984_rev
E.coli./09.fa.txt_orf00565 Synechocystis./18.fa.txt_orf01430_rev
E.coli./09.fa.txt_orf00567 Synechocystis./18.fa.txt_orf01798_rev
E.coli./09.fa.txt_orf00568_rev Synechocystis./18.fa.txt_orf03140_rev
E.coli./09.fa.txt_orf00569 Synechocystis./18.fa.txt_orf03972_rev
E.coli./09.fa.txt_orf00573_rev Synechocystis./18.fa.txt_orf02966
E.coli./09.fa.txt_orf00574_rev Synechocystis./18.fa.txt_orf02991
E.coli./09.fa.txt_orf00575_rev Synechocystis./18.fa.txt_orf04900
E.coli./09.fa.txt_orf00577 Synechocystis./18.fa.txt_orf03991_rev
E.coli./09.fa.txt_orf00578 Synechocystis./18.fa.txt_orf00970
E.coli./09.fa.txt_orf00580_rev Synechocystis./18.fa.txt_orf00364
E.coli./09.fa.txt_orf00581 Synechocystis./18.fa.txt_orf01595_rev
E.coli./09.fa.txt_orf00582 Synechocystis./18.fa.txt_orf02129_rev
E.coli./09.fa.txt_orf00584 Synechocystis./18.fa.txt_orf00486_rev
E.coli./09.fa.txt_orf00585_rev Synechocystis./18.fa.txt_orf02466_rev
E.coli./09.fa.txt_orf00586 Synechocystis./18.fa.txt_orf01167
E.coli./09.fa.txt_orf00588 Synechocystis./18.fa.txt_orf00892
E.coli./09.fa.txt_orf00589 Synechocystis./18.fa.txt_orf00770_rev
E.coli./09.fa.txt_orf00591 Synechocystis./18.fa.txt_orf02588
E.coli./09.fa.txt_orf00592 Synechocystis./18.fa.txt_orf02590
E.coli./09.fa.txt_orf00593 Synechocystis./18.fa.txt_orf00229
E.coli./09.fa.txt_orf00595_rev Synechocystis./18.fa.txt_orf01745
E.coli./09.fa.txt_orf00596_rev Synechocystis./18.fa.txt_orf03557_rev
E.coli./09.fa.txt_orf00597_rev Synechocystis./18.fa.txt_orf01089_rev
E.coli./09.fa.txt_orf00598 Synechocystis./18.fa.txt_orf05032
E.coli./09.fa.txt_orf00599 Synechocystis./18.fa.txt_orf02473_rev
E.coli./09.fa.txt_orf00600 Synechocystis./18.fa.txt_orf03195_rev
E.coli./09.fa.txt_orf00601 Synechocystis./18.fa.txt_orf05240_rev
E.coli./09.fa.txt_orf00602 Synechocystis./18.fa.txt_orf02823_rev
E.coli./09.fa.txt_orf00603 Synechocystis./18.fa.txt_orf04173
E.coli./09.fa.txt_orf00604_rev Synechocystis./18.fa.txt_orf03000
E.coli./09.fa.txt_orf00605_rev Synechocystis./18.fa.txt_orf03748
E.coli./09.fa.txt_orf00606_rev Synechocystis./18.fa.txt_orf04033_rev
E.coli./09.fa.txt_orf00607_rev Synechocystis./18.fa.txt_orf03626_rev
E.coli./09.fa.txt_orf00610 Synechocystis./18.fa.txt_orf01826_rev
E.coli./09.fa.txt_orf00611_rev Synechocystis./18.fa.txt_orf03303
E.coli./09.fa.txt_orf00614_rev Synechocystis./18.fa.txt_orf04228
E.coli./09.fa.txt_orf00615 Synechocystis./18.fa.txt_orf04550_rev
E.coli./09.fa.txt_orf00617_rev Synechocystis./18.fa.txt_orf01039_rev
E.coli./09.fa.txt_orf00618 Synechocystis./18.fa.txt_orf01913_rev
E.coli./09.fa.txt_orf00620_rev Synechocystis./18.fa.txt_orf03567
E.coli./09.fa.txt_orf00621_rev Synechocystis./18.fa.txt_orf02649
E.coli./09.fa.txt_orf00622_rev Synechocystis./18.fa.txt_orf02845_rev
E.coli./09.fa.txt_orf00623_rev Synechocystis./18.fa.txt_orf04182_rev
E.coli./09.fa.txt_orf00624_rev Synechocystis./18.fa.txt_orf04881
E.coli./09.fa.txt_orf00626_rev Synechocystis./18.fa.txt_orf04879
E.coli./09.fa.txt_orf00627_rev Synechocystis./18.fa.txt_orf04878
E.coli./09.fa.txt_orf00628_rev Synechocystis./18.fa.txt_orf01039_rev
E.coli./09.fa.txt_orf00630_rev Synechocystis./18.fa.txt_orf00509
E.coli./09.fa.txt_orf00631 Synechocystis./18.fa.txt_orf02178
E.coli./09.fa.txt_orf00632 Synechocystis./18.fa.txt_orf02529
E.coli./09.fa.txt_orf00633 Synechocystis./18.fa.txt_orf04285
E.coli./09.fa.txt_orf00635 Synechocystis./18.fa.txt_orf04465
E.coli./09.fa.txt_orf00637 Synechocystis./18.fa.txt_orf04288
E.coli./09.fa.txt_orf00640 Synechocystis./18.fa.txt_orf00118_rev
E.coli./09.fa.txt_orf00641 Synechocystis./18.fa.txt_orf03364_rev
E.coli./09.fa.txt_orf00643 Synechocystis./18.fa.txt_orf05158_rev
E.coli./09.fa.txt_orf00645 Synechocystis./18.fa.txt_orf02550_rev
E.coli./09.fa.txt_orf00647 Synechocystis./18.fa.txt_orf03699
E.coli./09.fa.txt_orf00648_rev Synechocystis./18.fa.txt_orf00947_rev
E.coli./09.fa.txt_orf00649_rev Synechocystis./18.fa.txt_orf00463_rev
E.coli./09.fa.txt_orf00651 Synechocystis./18.fa.txt_orf03621_rev
E.coli./09.fa.txt_orf00652 Synechocystis./18.fa.txt_orf04633_rev
E.coli./09.fa.txt_orf00654 Synechocystis./18.fa.txt_orf04170_rev
E.coli./09.fa.txt_orf00655 Synechocystis./18.fa.txt_orf05187_rev
E.coli./09.fa.txt_orf00656_rev Synechocystis./18.fa.txt_orf04336
E.coli./09.fa.txt_orf00657 Synechocystis./18.fa.txt_orf01323_rev
E.coli./09.fa.txt_orf00659 Synechocystis./18.fa.txt_orf04508_rev
E.coli./09.fa.txt_orf00660_rev Synechocystis./18.fa.txt_orf04613_rev
E.coli./09.fa.txt_orf00662 Synechocystis./18.fa.txt_orf03276
E.coli./09.fa.txt_orf00663_rev Synechocystis./18.fa.txt_orf00490
E.coli./09.fa.txt_orf00664 Synechocystis./18.fa.txt_orf02738
E.coli./09.fa.txt_orf00665_rev Synechocystis./18.fa.txt_orf00775
E.coli./09.fa.txt_orf00666_rev Synechocystis./18.fa.txt_orf02906_rev
E.coli./09.fa.txt_orf00668_rev Synechocystis./18.fa.txt_orf03413
E.coli./09.fa.txt_orf00669_rev Synechocystis./18.fa.txt_orf01871
E.coli./09.fa.txt_orf00670_rev Synechocystis./18.fa.txt_orf01694_rev
E.coli./09.fa.txt_orf00672_rev Synechocystis./18.fa.txt_orf04206_rev
E.coli./09.fa.txt_orf00675_rev Synechocystis./18.fa.txt_orf01523_rev
E.coli./09.fa.txt_orf00676 Synechocystis./18.fa.txt_orf03237
E.coli./09.fa.txt_orf00679 Synechocystis./18.fa.txt_orf00907_rev
E.coli./09.fa.txt_orf00680_rev Synechocystis./18.fa.txt_orf02006
E.coli./09.fa.txt_orf00681_rev Synechocystis./18.fa.txt_orf03997
E.coli./09.fa.txt_orf00682 Synechocystis./18.fa.txt_orf04857_rev
E.coli./09.fa.txt_orf00683 Synechocystis./18.fa.txt_orf01037_rev
E.coli./09.fa.txt_orf00684 Synechocystis./18.fa.txt_orf03842
E.coli./09.fa.txt_orf00685 Synechocystis./18.fa.txt_orf02183
E.coli./09.fa.txt_orf00687 Synechocystis./18.fa.txt_orf04449
E.coli./09.fa.txt_orf00688 Synechocystis./18.fa.txt_orf02033_rev
E.coli./09.fa.txt_orf00690 Synechocystis./18.fa.txt_orf04020
E.coli./09.fa.txt_orf00692 Synechocystis./18.fa.txt_orf03936_rev
E.coli./09.fa.txt_orf00694 Synechocystis./18.fa.txt_orf05281_rev
E.coli./09.fa.txt_orf00696_rev Synechocystis./18.fa.txt_orf01335_rev
E.coli./09.fa.txt_orf00697 Synechocystis./18.fa.txt_orf02531
E.coli./09.fa.txt_orf00699_rev Synechocystis./18.fa.txt_orf02078_rev
E.coli./09.fa.txt_orf00700_rev Synechocystis./18.fa.txt_orf02845_rev
E.coli./09.fa.txt_orf00701 Synechocystis./18.fa.txt_orf03568_rev
E.coli./09.fa.txt_orf00703_rev Synechocystis./18.fa.txt_orf01617_rev
E.coli./09.fa.txt_orf00704_rev Synechocystis./18.fa.txt_orf02809
E.coli./09.fa.txt_orf00706 Synechocystis./18.fa.txt_orf04659
E.coli./09.fa.txt_orf00708_rev Synechocystis./18.fa.txt_orf02906_rev
E.coli./09.fa.txt_orf00709 Synechocystis./18.fa.txt_orf03598_rev
E.coli./09.fa.txt_orf00710 Synechocystis./18.fa.txt_orf03298
E.coli./09.fa.txt_orf00711 Synechocystis./18.fa.txt_orf00591_rev
E.coli./09.fa.txt_orf00712_rev Synechocystis./18.fa.txt_orf01395_rev
E.coli./09.fa.txt_orf00713_rev Synechocystis./18.fa.txt_orf03312_rev
E.coli./09.fa.txt_orf00714 Synechocystis./18.fa.txt_orf01368
E.coli./09.fa.txt_orf00715 Synechocystis./18.fa.txt_orf01919_rev
E.coli./09.fa.txt_orf00717_rev Synechocystis./18.fa.txt_orf05108_rev
E.coli./09.fa.txt_orf00718_rev Synechocystis./18.fa.txt_orf03061
E.coli./09.fa.txt_orf00719_rev Synechocystis./18.fa.txt_orf02964_rev
E.coli./09.fa.txt_orf00720 Synechocystis./18.fa.txt_orf00700
E.coli./09.fa.txt_orf00721 Synechocystis./18.fa.txt_orf04538
E.coli./09.fa.txt_orf00725 Synechocystis./18.fa.txt_orf00902
E.coli./09.fa.txt_orf00726 Synechocystis./18.fa.txt_orf02711
E.coli./09.fa.txt_orf00727 Synechocystis./18.fa.txt_orf04957
E.coli./09.fa.txt_orf00728 Synechocystis./18.fa.txt_orf04490
E.coli./09.fa.txt_orf00729_rev Synechocystis./18.fa.txt_orf03334
E.coli./09.fa.txt_orf00730_rev Synechocystis./18.fa.txt_orf00026_rev
E.coli./09.fa.txt_orf00731_rev Synechocystis./18.fa.txt_orf00850
E.coli./09.fa.txt_orf00732_rev Synechocystis./18.fa.txt_orf01675
E.coli./09.fa.txt_orf00733 Synechocystis./18.fa.txt_orf02343
E.coli./09.fa.txt_orf00735 Synechocystis./18.fa.txt_orf04253
E.coli./09.fa.txt_orf00738 Synechocystis./18.fa.txt_orf04967
E.coli./09.fa.txt_orf00739 Synechocystis./18.fa.txt_orf02002
E.coli./09.fa.txt_orf00740 Synechocystis./18.fa.txt_orf04200_rev
E.coli./09.fa.txt_orf00741 Synechocystis./18.fa.txt_orf00776
E.coli./09.fa.txt_orf00742 Synechocystis./18.fa.txt_orf02071
E.coli./09.fa.txt_orf00744 Synechocystis./18.fa.txt_orf02103_rev
E.coli./09.fa.txt_orf00745 Synechocystis./18.fa.txt_orf04737_rev
E.coli./09.fa.txt_orf00747_rev Synechocystis./18.fa.txt_orf01766
E.coli./09.fa.txt_orf00749_rev Synechocystis./18.fa.txt_orf03082_rev
E.coli./09.fa.txt_orf00751_rev Synechocystis./18.fa.txt_orf01226_rev
E.coli./09.fa.txt_orf00753 Synechocystis./18.fa.txt_orf04572_rev
E.coli./09.fa.txt_orf00754 Synechocystis./18.fa.txt_orf04124_rev
E.coli./09.fa.txt_orf00757 Synechocystis./18.fa.txt_orf04762_rev
E.coli./09.fa.txt_orf00758 Synechocystis./18.fa.txt_orf03738_rev
E.coli./09.fa.txt_orf00759_rev Synechocystis./18.fa.txt_orf04259
E.coli./09.fa.txt_orf00760_rev Synechocystis./18.fa.txt_orf03326_rev
E.coli./09.fa.txt_orf00762_rev Synechocystis./18.fa.txt_orf04682
E.coli./09.fa.txt_orf00763_rev Synechocystis./18.fa.txt_orf00995
E.coli./09.fa.txt_orf00765 Synechocystis./18.fa.txt_orf04992
E.coli./09.fa.txt_orf00769_rev Synechocystis./18.fa.txt_orf04332_rev
E.coli./09.fa.txt_orf00770_rev Synechocystis./18.fa.txt_orf03482_rev
E.coli./09.fa.txt_orf00771_rev Synechocystis./18.fa.txt_orf01078_rev
E.coli./09.fa.txt_orf00772 Synechocystis./18.fa.txt_orf04345_rev
E.coli./09.fa.txt_orf00774 Synechocystis./18.fa.txt_orf01126_rev
E.coli./09.fa.txt_orf00775 Synechocystis./18.fa.txt_orf01781
E.coli./09.fa.txt_orf00777 Synechocystis./18.fa.txt_orf04981
E.coli./09.fa.txt_orf00778 Synechocystis./18.fa.txt_orf03282
E.coli./09.fa.txt_orf00779_rev Synechocystis./18.fa.txt_orf00408_rev
E.coli./09.fa.txt_orf00782_rev Synechocystis./18.fa.txt_orf03757_rev
E.coli./09.fa.txt_orf00783_rev Synechocystis./18.fa.txt_orf02236
E.coli./09.fa.txt_orf00784_rev Synechocystis./18.fa.txt_orf00851
E.coli./09.fa.txt_orf00786_rev Synechocystis./18.fa.txt_orf02903_rev
E.coli./09.fa.txt_orf00787_rev Synechocystis./18.fa.txt_orf02859
E.coli./09.fa.txt_orf00788_rev Synechocystis./18.fa.txt_orf02333
E.coli./09.fa.txt_orf00790_rev Synechocystis./18.fa.txt_orf00492
E.coli./09.fa.txt_orf00792_rev Synechocystis./18.fa.txt_orf03089_rev
E.coli./09.fa.txt_orf00793_rev Synechocystis./18.fa.txt_orf02056_rev
E.coli./09.fa.txt_orf00796_rev Synechocystis./18.fa.txt_orf00084_rev
E.coli./09.fa.txt_orf00797_rev Synechocystis./18.fa.txt_orf05175
E.coli./09.fa.txt_orf00798_rev Synechocystis./18.fa.txt_orf01303_rev
E.coli./09.fa.txt_orf00800 Synechocystis./18.fa.txt_orf05072_rev
E.coli./09.fa.txt_orf00802 Synechocystis./18.fa.txt_orf03459_rev
E.coli./09.fa.txt_orf00804 Synechocystis./18.fa.txt_orf00595_rev
E.coli./09.fa.txt_orf00806 Synechocystis./18.fa.txt_orf00364
E.coli./09.fa.txt_orf00807 Synechocystis./18.fa.txt_orf00684_rev
E.coli./09.fa.txt_orf00809_rev Synechocystis./18.fa.txt_orf03102
E.coli./09.fa.txt_orf00810_rev Synechocystis./18.fa.txt_orf04930
E.coli./09.fa.txt_orf00812_rev Synechocystis./18.fa.txt_orf04303_rev
E.coli./09.fa.txt_orf00813_rev Synechocystis./18.fa.txt_orf01378_rev
E.coli./09.fa.txt_orf00814_rev Synechocystis./18.fa.txt_orf04569_rev
E.coli./09.fa.txt_orf00816 Synechocystis./18.fa.txt_orf03719_rev
E.coli./09.fa.txt_orf00818_rev Synechocystis./18.fa.txt_orf04827_rev
E.coli./09.fa.txt_orf00819_rev Synechocystis./18.fa.txt_orf02626_rev
E.coli./09.fa.txt_orf00822_rev Synechocystis./18.fa.txt_orf04827_rev
E.coli./09.fa.txt_orf00823_rev Synechocystis./18.fa.txt_orf03762
E.coli./09.fa.txt_orf00826 Synechocystis./18.fa.txt_orf03842
E.coli./09.fa.txt_orf00827_rev Synechocystis./18.fa.txt_orf01707
E.coli./09.fa.txt_orf00828 Synechocystis./18.fa.txt_orf02802
E.coli./09.fa.txt_orf00830 Synechocystis./18.fa.txt_orf00961
E.coli./09.fa.txt_orf00832 Synechocystis./18.fa.txt_orf02725_rev
E.coli./09.fa.txt_orf00833 Synechocystis./18.fa.txt_orf04440
E.coli./09.fa.txt_orf00834_rev Synechocystis./18.fa.txt_orf01710_rev
E.coli./09.fa.txt_orf00835_rev Synechocystis./18.fa.txt_orf01688_rev
E.coli./09.fa.txt_orf00836_rev Synechocystis./18.fa.txt_orf01689_rev
E.coli./09.fa.txt_orf00837 Synechocystis./18.fa.txt_orf02427
E.coli./09.fa.txt_orf00838_rev Synechocystis./18.fa.txt_orf01693_rev
E.coli./09.fa.txt_orf00839 Synechocystis./18.fa.txt_orf03227_rev
E.coli./09.fa.txt_orf00841 Synechocystis./18.fa.txt_orf02725_rev
E.coli./09.fa.txt_orf00842 Synechocystis./18.fa.txt_orf02451_rev
E.coli./09.fa.txt_orf00844 Synechocystis./18.fa.txt_orf00837_rev
E.coli./09.fa.txt_orf00845 Synechocystis./18.fa.txt_orf01084
E.coli./09.fa.txt_orf00848 Synechocystis./18.fa.txt_orf01361
E.coli./09.fa.txt_orf00849 Synechocystis./18.fa.txt_orf02229_rev
E.coli./09.fa.txt_orf00850_rev Synechocystis./18.fa.txt_orf02136_rev
E.coli./09.fa.txt_orf00851 Synechocystis./18.fa.txt_orf04970_rev
E.coli./09.fa.txt_orf00852_rev Synechocystis./18.fa.txt_orf03548_rev
E.coli./09.fa.txt_orf00853_rev Synechocystis./18.fa.txt_orf04718
E.coli./09.fa.txt_orf00854_rev Synechocystis./18.fa.txt_orf00589_rev
E.coli./09.fa.txt_orf00856_rev Synechocystis./18.fa.txt_orf05000_rev
E.coli./09.fa.txt_orf00857 Synechocystis./18.fa.txt_orf01073_rev
E.coli./09.fa.txt_orf00861 Synechocystis./18.fa.txt_orf04309_rev
E.coli./09.fa.txt_orf00864_rev Synechocystis./18.fa.txt_orf03025_rev
E.coli./09.fa.txt_orf00867 Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf00868_rev Synechocystis./18.fa.txt_orf04469_rev
E.coli./09.fa.txt_orf00869_rev Synechocystis./18.fa.txt_orf04684_rev
E.coli./09.fa.txt_orf00871_rev Synechocystis./18.fa.txt_orf00094_rev
E.coli./09.fa.txt_orf00873_rev Synechocystis./18.fa.txt_orf01341_rev
E.coli./09.fa.txt_orf00874_rev Synechocystis./18.fa.txt_orf01747_rev
E.coli./09.fa.txt_orf00876_rev Synechocystis./18.fa.txt_orf04063_rev
E.coli./09.fa.txt_orf00878_rev Synechocystis./18.fa.txt_orf00442
E.coli./09.fa.txt_orf00880_rev Synechocystis./18.fa.txt_orf03399
E.coli./09.fa.txt_orf00882_rev Synechocystis./18.fa.txt_orf00110_rev
E.coli./09.fa.txt_orf00884_rev Synechocystis./18.fa.txt_orf04792
E.coli./09.fa.txt_orf00885 Synechocystis./18.fa.txt_orf02068_rev
E.coli./09.fa.txt_orf00886 Synechocystis./18.fa.txt_orf03358
E.coli./09.fa.txt_orf00887_rev Synechocystis./18.fa.txt_orf01234_rev
E.coli./09.fa.txt_orf00890 Synechocystis./18.fa.txt_orf02690
E.coli./09.fa.txt_orf00892 Synechocystis./18.fa.txt_orf01297
E.coli./09.fa.txt_orf00893_rev Synechocystis./18.fa.txt_orf03671
E.coli./09.fa.txt_orf00894 Synechocystis./18.fa.txt_orf01295_rev
E.coli./09.fa.txt_orf00895 Synechocystis./18.fa.txt_orf02147
E.coli./09.fa.txt_orf00896_rev Synechocystis./18.fa.txt_orf01274
E.coli./09.fa.txt_orf00898_rev Synechocystis./18.fa.txt_orf00805
E.coli./09.fa.txt_orf00899_rev Synechocystis./18.fa.txt_orf00589_rev
E.coli./09.fa.txt_orf00900_rev Synechocystis./18.fa.txt_orf04560_rev
E.coli./09.fa.txt_orf00901_rev Synechocystis./18.fa.txt_orf03751
E.coli./09.fa.txt_orf00902_rev Synechocystis./18.fa.txt_orf03960_rev
E.coli./09.fa.txt_orf00904_rev Synechocystis./18.fa.txt_orf05121_rev
E.coli./09.fa.txt_orf00905_rev Synechocystis./18.fa.txt_orf05077_rev
E.coli./09.fa.txt_orf00907_rev Synechocystis./18.fa.txt_orf04270
E.coli./09.fa.txt_orf00908_rev Synechocystis./18.fa.txt_orf04967
E.coli./09.fa.txt_orf00910_rev Synechocystis./18.fa.txt_orf00929
E.coli./09.fa.txt_orf00913_rev Synechocystis./18.fa.txt_orf01527
E.coli./09.fa.txt_orf00914_rev Synechocystis./18.fa.txt_orf02913_rev
E.coli./09.fa.txt_orf00915_rev Synechocystis./18.fa.txt_orf01927
E.coli./09.fa.txt_orf00916_rev Synechocystis./18.fa.txt_orf05249
E.coli./09.fa.txt_orf00919_rev Synechocystis./18.fa.txt_orf04913_rev
E.coli./09.fa.txt_orf00920 Synechocystis./18.fa.txt_orf04545
E.coli./09.fa.txt_orf00922_rev Synechocystis./18.fa.txt_orf04694
E.coli./09.fa.txt_orf00924 Synechocystis./18.fa.txt_orf00307_rev
E.coli./09.fa.txt_orf00925 Synechocystis./18.fa.txt_orf00329_rev
E.coli./09.fa.txt_orf00926_rev Synechocystis./18.fa.txt_orf04965
E.coli./09.fa.txt_orf00927 Synechocystis./18.fa.txt_orf02510
E.coli./09.fa.txt_orf00928 Synechocystis./18.fa.txt_orf03067
E.coli./09.fa.txt_orf00930_rev Synechocystis./18.fa.txt_orf03883_rev
E.coli./09.fa.txt_orf00931_rev Synechocystis./18.fa.txt_orf05009
E.coli./09.fa.txt_orf00932_rev Synechocystis./18.fa.txt_orf05167
E.coli./09.fa.txt_orf00933_rev Synechocystis./18.fa.txt_orf02552
E.coli./09.fa.txt_orf00934_rev Synechocystis./18.fa.txt_orf02552
E.coli./09.fa.txt_orf00935_rev Synechocystis./18.fa.txt_orf03322
E.coli./09.fa.txt_orf00936 Synechocystis./18.fa.txt_orf04165_rev
E.coli./09.fa.txt_orf00938 Synechocystis./18.fa.txt_orf02944
E.coli./09.fa.txt_orf00939 Synechocystis./18.fa.txt_orf04020
E.coli./09.fa.txt_orf00941_rev Synechocystis./18.fa.txt_orf03223_rev
E.coli./09.fa.txt_orf00942_rev Synechocystis./18.fa.txt_orf04652_rev
E.coli./09.fa.txt_orf00943_rev Synechocystis./18.fa.txt_orf01493
E.coli./09.fa.txt_orf00944_rev Synechocystis./18.fa.txt_orf04765_rev
E.coli./09.fa.txt_orf00948_rev Synechocystis./18.fa.txt_orf01410_rev
E.coli./09.fa.txt_orf00949 Synechocystis./18.fa.txt_orf03674_rev
E.coli./09.fa.txt_orf00950 Synechocystis./18.fa.txt_orf00365
E.coli./09.fa.txt_orf00951_rev Synechocystis./18.fa.txt_orf00947_rev
E.coli./09.fa.txt_orf00952_rev Synechocystis./18.fa.txt_orf01005
E.coli./09.fa.txt_orf00955_rev Synechocystis./18.fa.txt_orf03972_rev
E.coli./09.fa.txt_orf00956_rev Synechocystis./18.fa.txt_orf04605
E.coli./09.fa.txt_orf00957_rev Synechocystis./18.fa.txt_orf00822_rev
E.coli./09.fa.txt_orf00958_rev Synechocystis./18.fa.txt_orf01482_rev
E.coli./09.fa.txt_orf00960 Synechocystis./18.fa.txt_orf03594
E.coli./09.fa.txt_orf00963 Synechocystis./18.fa.txt_orf04952
E.coli./09.fa.txt_orf00964_rev Synechocystis./18.fa.txt_orf03298
E.coli./09.fa.txt_orf00965_rev Synechocystis./18.fa.txt_orf02479_rev
E.coli./09.fa.txt_orf00966 Synechocystis./18.fa.txt_orf04175_rev
E.coli./09.fa.txt_orf00968 Synechocystis./18.fa.txt_orf04688_rev
